Ano,Área de Avaliação,Grau Acadêmico,Organização Acadêmica,Categoria Administrativa,Modalidade de Ensino,Município do Curso**,Sigla da UF** ,Nº de Concluintes Inscritos,Nº  de Concluintes Participantes,Conceito Enade (Faixa)
2023,ODONTOLOGIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,São Luís,MA,33,30,1
2023,ENGENHARIA CIVIL,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,São Luís,MA,21,13,2
2023,NUTRIÇÃO,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,São Luís,MA,54,47,2
2023,ENFERMAGEM,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,São Luís,MA,68,51,2
2023,BIOMEDICINA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,São Luís,MA,43,32,2
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,São Luís,MA,19,19,2
2023,ARQUITETURA E URBANISMO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,São Luís,MA,22,15,2
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,São Luís,MA,8,4,2
2023,ENGENHARIA MECÂNICA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,São Luís,MA,8,7,2
2023,FISIOTERAPIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,São Luís,MA,13,13,3
2023,NUTRIÇÃO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,São Luís,MA,4,3,3
2023,ENGENHARIA CIVIL,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,São Luís,MA,6,6,2
2023,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Tecnológico,Faculdade,Privada sem fins lucrativos,Educação Presencial,São Luís,MA,35,35,4
2023,FISIOTERAPIA,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,São Luís,MA,54,52,3
2023,NUTRIÇÃO,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,São Luís,MA,83,78,2
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,São Luís,MA,71,70,3
2023,ARQUITETURA E URBANISMO,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Luís,MA,58,54,3
2023,ODONTOLOGIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Luís,MA,89,87,3
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Luís,MA,14,14,2
2023,NUTRIÇÃO,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Luís,MA,17,16,3
2023,FISIOTERAPIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Luís,MA,67,64,3
2023,ENGENHARIA CIVIL,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Luís,MA,52,43,3
2023,TECNOLOGIA EM GESTÃO AMBIENTAL,Tecnológico,Universidade,Privada sem fins lucrativos,Educação a Distância,São Luís,MA,5,4,5
2023,ENGENHARIA AMBIENTAL,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Luís,MA,6,6,3
2023,BIOMEDICINA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Luís,MA,19,19,4
2023,FARMÁCIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Luís,MA,45,42,3
2023,FONOAUDIOLOGIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Luís,MA,31,31,2
2023,ENFERMAGEM,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Luís,MA,116,116,3
2023,ENGENHARIA MECÂNICA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Luís,MA,35,35,2
2023,MEDICINA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Luís,MA,175,164,2
2023,ENGENHARIA ELÉTRICA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,São Luís,MA,18,18,2
2023,ENGENHARIA MECÂNICA,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,São Luís,MA,38,28,3
2023,ENGENHARIA CIVIL,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,São Luís,MA,18,17,4
2023,AGRONOMIA,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,São Luís,MA,11,11,3
2023,ZOOTECNIA,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,São Luís,MA,8,7,2
2023,ENGENHARIA DE COMPUTAÇÃO I,Bacharelado,Universidade,Pública Estadual,Educação Presencial,São Luís,MA,23,21,3
2023,ENGENHARIA CIVIL,Bacharelado,Universidade,Pública Estadual,Educação Presencial,São Luís,MA,82,71,4
2023,ENGENHARIA MECÂNICA,Bacharelado,Universidade,Pública Estadual,Educação Presencial,São Luís,MA,63,61,3
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Universidade,Pública Estadual,Educação Presencial,São Luís,MA,51,46,3
2023,MEDICINA VETERINÁRIA,Bacharelado,Universidade,Pública Estadual,Educação Presencial,São Luís,MA,90,87,3
2023,ZOOTECNIA,Bacharelado,Universidade,Pública Estadual,Educação Presencial,São Luís,MA,21,18,2
2023,AGRONOMIA,Bacharelado,Universidade,Pública Estadual,Educação Presencial,São Luís,MA,64,57,4
2023,ARQUITETURA E URBANISMO,Bacharelado,Universidade,Pública Estadual,Educação Presencial,São Luís,MA,93,85,4
2023,NUTRIÇÃO,Bacharelado,Universidade,Pública Federal,Educação Presencial,São Luís,MA,30,28,5
2023,ENFERMAGEM,Bacharelado,Universidade,Pública Federal,Educação Presencial,São Luís,MA,34,29,5
2023,ENGENHARIA AMBIENTAL,Bacharelado,Universidade,Pública Federal,Educação Presencial,São Luís,MA,25,24,4
2023,ENGENHARIA MECÂNICA,Bacharelado,Universidade,Pública Federal,Educação Presencial,São Luís,MA,22,22,3
2023,ENGENHARIA DE COMPUTAÇÃO I,Bacharelado,Universidade,Pública Federal,Educação Presencial,São Luís,MA,41,34,3
2023,ENGENHARIA QUÍMICA,Bacharelado,Universidade,Pública Federal,Educação Presencial,São Luís,MA,42,40,3
2023,ENGENHARIA CIVIL,Bacharelado,Universidade,Pública Federal,Educação Presencial,São Luís,MA,94,72,3
2023,ENGENHARIA ELÉTRICA,Bacharelado,Universidade,Pública Federal,Educação Presencial,São Luís,MA,88,66,3
2023,FARMÁCIA,Bacharelado,Universidade,Pública Federal,Educação Presencial,São Luís,MA,65,58,4
2023,ODONTOLOGIA,Bacharelado,Universidade,Pública Federal,Educação Presencial,São Luís,MA,34,34,5
2023,ZOOTECNIA,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,São Raimundo das Mangabeiras,MA,16,14,2
2023,AGRONOMIA,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,São Raimundo das Mangabeiras,MA,34,33,3
2023,TECNOLOGIA EM RADIOLOGIA,Tecnológico,Faculdade,Privada com fins lucrativos,Educação Presencial,Timon,MA,10,10,3
2023,ZOOTECNIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Timon,MA,20,20,1
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Timon,MA,22,22,2
2023,ZOOTECNIA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Bom Jesus,PI,17,12,2
2023,AGRONOMIA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Bom Jesus,PI,56,48,4
2023,ENGENHARIA FLORESTAL,Bacharelado,Universidade,Pública Federal,Educação Presencial,Bom Jesus,PI,47,36,2
2023,MEDICINA VETERINÁRIA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Bom Jesus,PI,43,41,4
2023,ZOOTECNIA,Bacharelado,Universidade,Pública Estadual,Educação Presencial,Corrente,PI,14,14,2
2023,TECNOLOGIA EM GESTÃO AMBIENTAL,Tecnológico,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,Corrente,PI,33,31,2
2023,ENFERMAGEM,Bacharelado,Universidade,Pública Federal,Educação Presencial,Floriano,PI,18,17,4
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Floriano,PI,25,24,3
2023,FARMÁCIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Floriano,PI,22,22,2
2023,NUTRIÇÃO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Floriano,PI,16,16,2
2023,FISIOTERAPIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Floriano,PI,22,20,2
2023,ENGENHARIA CIVIL,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Floriano,PI,10,8,1
2023,ODONTOLOGIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Floriano,PI,19,18,3
2023,ENFERMAGEM,Bacharelado,Universidade,Pública Estadual,Educação Presencial,Floriano,PI,26,26,4
2023,ENFERMAGEM,Bacharelado,Universidade,Pública Estadual,Educação Presencial,Parnaíba,PI,20,20,4
2023,MEDICINA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Parnaíba,PI,38,38,4
2023,FISIOTERAPIA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Parnaíba,PI,133,124,4
2023,BIOMEDICINA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Parnaíba,PI,37,36,4
2023,MEDICINA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Parnaíba,PI,110,109,3
2023,FISIOTERAPIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Parnaíba,PI,10,10,2
2023,FARMÁCIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Parnaíba,PI,36,32,2
2023,FISIOTERAPIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Parnaíba,PI,28,19,3
2023,ENGENHARIA CIVIL,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Parnaíba,PI,47,34,2
2023,ARQUITETURA E URBANISMO,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Parnaíba,PI,53,40,3
2023,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Tecnológico,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Parnaíba,PI,81,55,2
2023,NUTRIÇÃO,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Parnaíba,PI,35,18,3
2023,ENFERMAGEM,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Parnaíba,PI,97,71,3
2023,ODONTOLOGIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Parnaíba,PI,79,75,3
2023,ODONTOLOGIA,Bacharelado,Universidade,Pública Estadual,Educação Presencial,Parnaíba,PI,21,20,4
2023,AGRONOMIA,Bacharelado,Universidade,Pública Estadual,Educação Presencial,Parnaíba,PI,15,15,4
2023,ZOOTECNIA,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,Paulistana,PI,9,7,5
2023,NUTRIÇÃO,Bacharelado,Universidade,Pública Federal,Educação Presencial,Picos,PI,30,27,4
2023,FISIOTERAPIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Picos,PI,25,25,3
2023,AGRONOMIA,Bacharelado,Universidade,Pública Estadual,Educação Presencial,Picos,PI,17,17,3
2023,ENFERMAGEM,Bacharelado,Universidade,Pública Estadual,Educação Presencial,Picos,PI,10,10,4
2023,ENFERMAGEM,Bacharelado,Universidade,Pública Federal,Educação Presencial,Picos,PI,36,35,4
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Piripiri,PI,36,36,3
2023,ODONTOLOGIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Piripiri,PI,42,42,3
2023,NUTRIÇÃO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Piripiri,PI,31,31,2
2023,FISIOTERAPIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Piripiri,PI,25,25,2
2023,FARMÁCIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Piripiri,PI,22,22,3
2023,ENGENHARIA CIVIL,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Piripiri,PI,31,31,3
2023,ENGENHARIA ELÉTRICA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Teresina,PI,107,86,4
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Teresina,PI,5,4,2
2023,ENGENHARIA CIVIL,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Teresina,PI,21,9,2
2023,ENGENHARIA ELÉTRICA,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Teresina,PI,8,3,2
2023,ARQUITETURA E URBANISMO,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Teresina,PI,7,7,3
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Teresina,PI,29,29,3
2023,NUTRIÇÃO,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,53,45,2
2023,FARMÁCIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,58,36,2
2023,ENFERMAGEM,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,104,75,2
2023,ODONTOLOGIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,99,94,3
2023,FISIOTERAPIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,36,30,3
2023,BIOMEDICINA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Teresina,PI,6,6,2
2023,FARMÁCIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Teresina,PI,56,52,2
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Teresina,PI,28,24,3
2023,ENFERMAGEM,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,13,13,2
2023,ENGENHARIA CIVIL,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,9,8,1
2023,TECNOLOGIA EM RADIOLOGIA,Tecnológico,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,Teresina,PI,13,9,4
2023,TECNOLOGIA EM GESTÃO AMBIENTAL,Tecnológico,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,Teresina,PI,37,31,4
2023,ENGENHARIA MECÂNICA,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,Teresina,PI,32,27,3
2023,ENFERMAGEM,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,50,47,2
2023,MEDICINA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,125,121,2
2023,ENGENHARIA CIVIL,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,62,46,2
2023,ENGENHARIA ELÉTRICA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,34,28,2
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,22,15,2
2023,ENGENHARIA MECÂNICA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,41,26,2
2023,FISIOTERAPIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,19,16,3
2023,ODONTOLOGIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,78,75,3
2023,ARQUITETURA E URBANISMO,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,64,55,2
2023,NUTRIÇÃO,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,29,25,2
2023,BIOMEDICINA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,48,46,2
2023,FARMÁCIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,67,61,2
2023,ENFERMAGEM,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,32,30,2
2023,ENGENHARIA MECÂNICA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,12,11,2
2023,ENGENHARIA CIVIL,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,51,41,3
2023,ARQUITETURA E URBANISMO,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,23,22,2
2023,TECNOLOGIA EM RADIOLOGIA,Tecnológico,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,46,43,3
2023,FONOAUDIOLOGIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Teresina,PI,11,10,1
2023,FISIOTERAPIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Teresina,PI,15,15,2
2023,FARMÁCIA,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Teresina,PI,43,40,1
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Teresina,PI,15,15,2
2023,FISIOTERAPIA,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Teresina,PI,15,14,2
2023,MEDICINA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,210,209,3
2023,ENGENHARIA CIVIL,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,21,18,3
2023,BIOMEDICINA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,2,0,SC
2023,ODONTOLOGIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,97,95,2
2023,ENFERMAGEM,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,81,67,2
2023,ARQUITETURA E URBANISMO,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,50,45,2
2023,FISIOTERAPIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,8,5,3
2023,FONOAUDIOLOGIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,1,1,SC
2023,NUTRIÇÃO,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,27,24,3
2023,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Tecnológico,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,15,15,3
2023,ENGENHARIA CIVIL,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,54,50,3
2023,ENGENHARIA ELÉTRICA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,27,22,3
2023,TECNOLOGIA EM GESTÃO AMBIENTAL,Tecnológico,Centro Universitário,Privada com fins lucrativos,Educação a Distância,Teresina,PI,1,0,SC
2023,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Tecnológico,Centro Universitário,Privada com fins lucrativos,Educação a Distância,Teresina,PI,6,3,2
2023,ENFERMAGEM,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,130,116,3
2023,FISIOTERAPIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,67,65,3
2023,NUTRIÇÃO,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,47,42,4
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,9,6,2
2023,FARMÁCIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,54,48,3
2023,ARQUITETURA E URBANISMO,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,46,43,3
2023,ODONTOLOGIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Teresina,PI,127,125,3
2023,FISIOTERAPIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Teresina,PI,35,29,2
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Teresina,PI,133,115,2
2023,NUTRIÇÃO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Teresina,PI,43,35,2
2023,ARQUITETURA E URBANISMO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Teresina,PI,35,21,2
2023,ENFERMAGEM,Bacharelado,Universidade,Pública Estadual,Educação Presencial,Teresina,PI,29,26,5
2023,ZOOTECNIA,Bacharelado,Universidade,Pública Estadual,Educação Presencial,Teresina,PI,15,14,3
